Suburb;Address;Rooms;Type;Price;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;Regionname
Toorak;1 Grosvenor Ct;3;u;1635000.0;4.6;3142.0;3.0;1.0;0.0;1099.0;Southern Metropolitan
Toorak;5/755 Malvern Rd;3;t;2400000.0;4.6;3142.0;3.0;3.0;2.0;425.0;Southern Metropolitan
Toorak;11/789 Malvern Rd;1;u;345000.0;4.6;3142.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;7a Woorigoleen Rd;3;t;2650000.0;4.6;3142.0;3.0;3.0;2.0;0.0;Southern Metropolitan
Toorak;4 Matthews Ct;3;h;2820000.0;4.6;3142.0;3.0;2.0;2.0;600.0;Southern Metropolitan
Toorak;4/264 Williams Rd;2;u;810000.0;4.6;3142.0;2.0;2.0;2.0;0.0;Southern Metropolitan
Toorak;296A Williams Rd;3;h;2840000.0;4.6;3142.0;3.0;2.0;4.0;1317.0;Southern Metropolitan
Toorak;11 Church St;3;t;2700000.0;4.6;3142.0;3.0;2.0;2.0;294.0;Southern Metropolitan
Toorak;19/36 Grange Rd;1;u;515501.0;4.6;3142.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;2/76 Mathoura Rd;1;u;611000.0;4.6;3142.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;1 Ross St;4;h;4000000.0;4.6;3142.0;4.0;4.0;4.0;324.0;Southern Metropolitan
Toorak;8/5 Gordon St;1;u;405000.0;4.6;3142.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;17 Albany Rd;3;h;6250000.0;4.6;3142.0;3.0;3.0;2.0;564.0;Southern Metropolitan
Toorak;23 Canberra Rd;4;h;4500000.0;4.6;3142.0;4.0;3.0;2.0;732.0;Southern Metropolitan
Toorak;28 Church St;4;h;2025000.0;4.6;3142.0;4.0;2.0;2.0;237.0;Southern Metropolitan
Toorak;7/36 Grange Rd;1;u;541000.0;4.6;3142.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;4/83 Grange Rd;3;t;1550000.0;4.6;3142.0;3.0;2.0;2.0;117.0;Southern Metropolitan
Toorak;3/1085 Malvern Rd;3;u;2205000.0;4.6;3142.0;4.0;2.0;2.0;0.0;Southern Metropolitan
Toorak;18/703 Orrong Rd;2;u;1100000.0;4.6;3142.0;3.0;2.0;2.0;0.0;Southern Metropolitan
Toorak;12/1 Ruabon Rd;2;u;490000.0;4.6;3142.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;719a Malvern Rd;3;h;1300000.0;4.6;3142.0;3.0;1.0;1.0;266.0;Southern Metropolitan
Toorak;5 Kyeamba Gr;3;t;2050000.0;4.6;3142.0;3.0;2.0;2.0;339.0;Southern Metropolitan
Toorak;3 Mell St;5;h;2170000.0;4.6;3142.0;3.0;1.0;0.0;333.0;Southern Metropolitan
Toorak;11/38 Grange Rd;3;u;950000.0;4.6;3142.0;3.0;1.0;1.0;57.0;Southern Metropolitan
Toorak;22/530 Toorak Rd;2;u;531000.0;4.6;3142.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;3/765 Malvern Rd;2;u;575000.0;4.6;3142.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;17/34 Mathoura Rd;1;u;366000.0;4.6;3142.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;28 Warra St;4;h;2620000.0;4.6;3142.0;4.0;2.0;2.0;516.0;Southern Metropolitan
Toorak;13 Bruce St;3;h;1900000.0;4.6;3142.0;3.0;2.0;1.0;268.0;Southern Metropolitan
Toorak;2/19 Bruce St;2;t;1210000.0;4.6;3142.0;2.0;2.0;2.0;101.0;Southern Metropolitan
Toorak;4 Nola Ct;4;h;4000000.0;4.6;3142.0;4.0;2.0;2.0;684.0;Southern Metropolitan
Toorak;8/17 Myoora Rd;2;u;540000.0;4.6;3142.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;1/183 Kooyong Rd;2;u;857000.0;4.6;3142.0;2.0;0.0;0.0;0.0;Southern Metropolitan
Toorak;6 Leighton Ct;3;h;4200000.0;4.6;3142.0;4.0;4.0;2.0;565.0;Southern Metropolitan
Toorak;1A Boandyne Ct;2;h;3260000.0;4.6;3142.0;2.0;2.0;2.0;334.0;Southern Metropolitan
Toorak;12 Mell St;2;h;1900000.0;4.6;3142.0;2.0;2.0;0.0;218.0;Southern Metropolitan
Toorak;9/28 Power St;2;u;690000.0;4.6;3142.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;20 Sargood St;2;t;2100000.0;4.6;3142.0;2.0;2.0;3.0;457.0;Southern Metropolitan
Toorak;16/36 Grange Rd;1;u;460000.0;4.6;3142.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;15/703 Orrong Rd;2;u;1400000.0;4.6;3142.0;2.0;2.0;2.0;2927.0;Southern Metropolitan
Toorak;23/530 Toorak Rd;2;u;511000.0;4.6;3142.0;2.0;1.0;2.0;0.0;Southern Metropolitan
Toorak;1/558 Toorak Rd;2;u;645000.0;4.6;3142.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;10/264 Williams Rd;3;t;910000.0;4.6;3142.0;3.0;2.0;2.0;0.0;Southern Metropolitan
Toorak;28 Bruce St;3;h;2250000.0;4.6;3142.0;3.0;3.0;2.0;575.0;Southern Metropolitan
Toorak;10/530 Toorak Rd;2;u;525000.0;4.6;3142.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Toorak;16 Cole Ct;3;h;3270000.0;4.6;3142.0;3.0;2.0;1.0;363.0;Southern Metropolitan
Toorak;6/183 Kooyong Rd;2;u;866000.0;4.6;3142.0;2.0;0.0;0.0;0.0;Southern Metropolitan
Toorak;3 Ruabon Rd;3;h;1170000.0;4.6;3142.0;3.0;1.0;1.0;405.0;Southern Metropolitan
Toorak;3/625 Toorak Rd;2;u;920000.0;4.6;3142.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Viewbank;52 Rosemar Cct;4;h;910000.0;13.8;3084.0;4.0;2.0;2.0;626.0;Eastern Metropolitan
Viewbank;4 The Glade;3;h;960000.0;13.8;3084.0;4.0;2.0;2.0;656.0;Eastern Metropolitan
Viewbank;3/23 Christine St;2;u;556000.0;13.8;3084.0;2.0;1.0;1.0;195.0;Eastern Metropolitan
Viewbank;42 Graham Rd;4;h;1010000.0;13.8;3084.0;4.0;3.0;2.0;669.0;Eastern Metropolitan
Viewbank;81 Martins La;3;h;880000.0;13.8;3084.0;3.0;2.0;4.0;704.0;Eastern Metropolitan
Viewbank;85 Martins La;4;h;920250.0;13.8;3084.0;4.0;2.0;2.0;558.0;Eastern Metropolitan
Viewbank;9 Rosebud Pde;4;h;1080000.0;13.8;3084.0;4.0;1.0;2.0;676.0;Eastern Metropolitan
Viewbank;37 Eamon Dr;3;h;770000.0;13.8;3084.0;3.0;2.0;2.0;577.0;Eastern Metropolitan
Viewbank;14 Rosemary Ct;4;h;730000.0;13.8;3084.0;4.0;1.0;1.0;865.0;Eastern Metropolitan
Viewbank;24 Martins La;3;h;820000.0;13.8;3084.0;3.0;2.0;2.0;555.0;Eastern Metropolitan
Viewbank;26 Lyon Rd;4;h;1102500.0;13.8;3084.0;4.0;2.0;1.0;659.0;Eastern Metropolitan
Viewbank;20 Robern Pde;4;h;1005000.0;13.8;3084.0;4.0;2.0;1.0;696.0;Eastern Metropolitan
Viewbank;16/86 Graham Rd;2;u;555000.0;13.8;3084.0;2.0;1.0;2.0;197.0;Eastern Metropolitan
Viewbank;10/86 Graham Rd;2;u;546000.0;13.8;3084.0;2.0;1.0;1.0;177.0;Eastern Metropolitan
Viewbank;17 Lena St;3;h;765000.0;13.8;3084.0;3.0;1.0;2.0;608.0;Eastern Metropolitan
Viewbank;19 Lena St;3;h;920000.0;13.8;3084.0;3.0;2.0;2.0;834.0;Eastern Metropolitan
Viewbank;3 Norma Ct;5;h;895000.0;13.8;3084.0;5.0;3.0;2.0;648.0;Eastern Metropolitan
Viewbank;15 Christine St;3;h;775000.0;13.8;3084.0;5.0;3.0;2.0;586.0;Eastern Metropolitan
Viewbank;5/367 Lower Plenty Rd;3;u;440000.0;13.8;3084.0;3.0;1.0;1.0;416.0;Eastern Metropolitan
Viewbank;42 Lyon Rd;4;h;1042500.0;13.8;3084.0;4.0;2.0;2.0;648.0;Eastern Metropolitan
Viewbank;24 Northwood Dr;5;h;1025000.0;13.8;3084.0;5.0;3.0;2.0;531.0;Eastern Metropolitan
Viewbank;11 Grantham Rd;4;h;940000.0;13.8;3084.0;4.0;3.0;2.0;574.0;Eastern Metropolitan
Viewbank;44 Martins La;4;h;895000.0;13.8;3084.0;4.0;2.0;2.0;700.0;Eastern Metropolitan
Viewbank;40 Castleton Rd;3;h;820000.0;13.8;3084.0;3.0;2.0;2.0;628.0;Eastern Metropolitan
Viewbank;159 Graham Rd;3;h;870000.0;13.8;3084.0;3.0;1.0;2.0;698.0;Eastern Metropolitan
Viewbank;111 Rutherford Rd;4;h;1085000.0;13.8;3084.0;4.0;3.0;2.0;599.0;Eastern Metropolitan
Viewbank;12 Rosemary Ct;3;h;915000.0;13.8;3084.0;3.0;2.0;2.0;769.0;Eastern Metropolitan
Viewbank;3 The Nook;4;h;1050000.0;13.8;3084.0;4.0;2.0;2.0;660.0;Eastern Metropolitan
Watsonia;4 French Ct;3;h;660000.0;14.9;3087.0;3.0;1.0;0.0;583.0;Northern Metropolitan
Watsonia;57 Frensham Rd;3;h;581000.0;14.9;3087.0;3.0;2.0;2.0;567.0;Northern Metropolitan
Watsonia;9 Grace St;3;h;1000000.0;14.9;3087.0;3.0;2.0;2.0;739.0;Northern Metropolitan
Watsonia;17 Longmuir Rd;3;h;785000.0;14.9;3087.0;3.0;1.0;2.0;0.0;Northern Metropolitan
Watsonia;5 Sarong St;3;h;600000.0;14.9;3087.0;3.0;1.0;1.0;605.0;Northern Metropolitan
Watsonia;2/21 High St;3;h;690000.0;14.9;3087.0;3.0;2.0;1.0;308.0;Northern Metropolitan
Watsonia;1/42 Wattle Dr;3;h;582000.0;14.9;3087.0;3.0;1.0;0.0;302.0;Northern Metropolitan
Watsonia;7 French Ct;3;h;740000.0;14.9;3087.0;3.0;1.0;1.0;591.0;Northern Metropolitan
Watsonia;56 Frensham Rd;3;h;671000.0;14.9;3087.0;3.0;2.0;2.0;280.0;Northern Metropolitan
Watsonia;1 Meagher St;3;h;741000.0;14.9;3087.0;3.0;1.0;1.0;671.0;Northern Metropolitan
Watsonia;18 Temby St;4;h;706000.0;14.9;3087.0;4.0;1.0;2.0;581.0;Northern Metropolitan
Watsonia;2 Thompson St;3;h;725000.0;14.9;3087.0;3.0;1.0;1.0;545.0;Northern Metropolitan
Watsonia;45 Grace St;3;h;808000.0;14.9;3087.0;3.0;2.0;2.0;265.0;Northern Metropolitan
Watsonia;4 Ananda Ct;3;h;711000.0;14.9;3087.0;3.0;1.0;2.0;658.0;Northern Metropolitan
Watsonia;1/18 Leafield St;3;u;537000.0;14.9;3087.0;3.0;1.0;2.0;327.0;Northern Metropolitan
Watsonia;3 Tennyson St;3;h;1040000.0;14.9;3087.0;3.0;2.0;1.0;903.0;Northern Metropolitan
Watsonia;11 Leafield St;4;h;1171000.0;14.9;3087.0;3.0;3.0;2.0;670.0;Northern Metropolitan
Watsonia;1 Papua St;2;h;662000.0;14.9;3087.0;2.0;1.0;2.0;605.0;Northern Metropolitan
Watsonia;16 Castlereagh Pl;3;h;800000.0;14.9;3087.0;4.0;2.0;2.0;595.0;Northern Metropolitan
Watsonia;18 Papua St;3;h;922000.0;14.9;3087.0;3.0;1.0;2.0;798.0;Northern Metropolitan
Watsonia;3/8 Herbert St;2;t;485000.0;14.9;3087.0;2.0;1.0;1.0;184.0;Northern Metropolitan
Watsonia;295 Greenwood Dr;3;h;860500.0;14.9;3087.0;3.0;2.0;0.0;767.0;Northern Metropolitan
Watsonia;4 Papua St;3;h;702000.0;14.9;3087.0;3.0;1.0;1.0;604.0;Northern Metropolitan
Watsonia;49 Wattle Dr;3;h;627500.0;14.9;3087.0;3.0;1.0;1.0;319.0;Northern Metropolitan
Watsonia;1 Elder St;3;h;632000.0;14.9;3087.0;3.0;1.0;2.0;650.0;Northern Metropolitan
Watsonia;14 Illoura St;3;h;601000.0;14.9;3087.0;3.0;1.0;1.0;653.0;Northern Metropolitan
Watsonia;2/5 Marilyn Ct;3;u;549000.0;14.9;3087.0;3.0;1.0;1.0;0.0;Northern Metropolitan
Watsonia;1/6 Wattle Dr;2;u;342500.0;14.9;3087.0;2.0;1.0;1.0;0.0;Northern Metropolitan
Watsonia;28 Papua St;2;h;701000.0;14.9;3087.0;4.0;1.0;2.0;762.0;Northern Metropolitan
Watsonia;5 Princes St;3;h;645000.0;14.9;3087.0;3.0;1.0;1.0;355.0;Northern Metropolitan
Watsonia;36 Powley Pde;3;h;838000.0;14.9;3087.0;3.0;1.0;2.0;828.0;Northern Metropolitan
West Melbourne;44 Anderson St;3;t;1010000.0;1.9;3003.0;3.0;3.0;2.0;0.0;Northern Metropolitan
West Melbourne;1004/58 Jeffcott St;3;u;650000.0;1.9;3003.0;3.0;2.0;1.0;0.0;Northern Metropolitan
West Melbourne;115 Abbotsford St;3;h;1260000.0;1.9;3003.0;2.0;3.0;2.0;506.0;Northern Metropolitan
West Melbourne;10/18 Ireland St;1;u;460000.0;1.9;3003.0;1.0;1.0;1.0;0.0;Northern Metropolitan
West Melbourne;96 Roden St;3;h;2370000.0;1.9;3003.0;3.0;3.0;2.0;265.0;Northern Metropolitan
West Melbourne;8/115 Stanley St;2;t;800000.0;1.9;3003.0;2.0;2.0;2.0;54.0;Northern Metropolitan
West Melbourne;9/24 Ireland St;1;u;550000.0;1.9;3003.0;1.0;1.0;1.0;0.0;Northern Metropolitan
West Melbourne;108/33 Jeffcott St;3;u;660000.0;1.9;3003.0;3.0;2.0;1.0;0.0;Northern Metropolitan
West Melbourne;2/212 Roden St;2;t;1055000.0;1.9;3003.0;2.0;1.0;1.0;0.0;Northern Metropolitan
West Melbourne;9/561 Spencer St;3;u;995000.0;1.9;3003.0;3.0;1.0;1.0;0.0;Northern Metropolitan
West Melbourne;6/40 Batman St;3;t;1130000.0;1.9;3003.0;3.0;2.0;2.0;116.0;Northern Metropolitan
West Melbourne;209/5 Stawell St;1;u;443000.0;1.9;3003.0;1.0;1.0;1.0;547.0;Northern Metropolitan
West Melbourne;7/88 Ireland St;3;t;1120000.0;1.9;3003.0;3.0;3.0;1.0;801.0;Northern Metropolitan
West Melbourne;11/24 Ireland St;1;u;482000.0;1.9;3003.0;1.0;1.0;1.0;0.0;Northern Metropolitan
West Melbourne;5/467 King St;2;u;620000.0;1.9;3003.0;2.0;1.0;1.0;0.0;Northern Metropolitan
West Melbourne;44 Miller St;4;h;2100000.0;1.9;3003.0;4.0;1.0;0.0;440.0;Northern Metropolitan
West Melbourne;19/33 Jeffcott St;3;u;601000.0;1.9;3003.0;2.0;1.0;1.0;0.0;Northern Metropolitan
Williamstown;4 Freyer St;4;h;1325000.0;8.0;3016.0;3.0;2.0;1.0;452.0;Western Metropolitan
Williamstown;46 Pasco St;4;h;1400000.0;8.0;3016.0;4.0;2.0;1.0;320.0;Western Metropolitan
Williamstown;54 Twyford St;3;h;1535000.0;8.0;3016.0;3.0;1.0;1.0;507.0;Western Metropolitan
Williamstown;2/20 Victoria St;3;u;890000.0;8.0;3016.0;3.0;1.0;3.0;0.0;Western Metropolitan
Williamstown;35 Chandler St;4;h;1400000.0;8.0;3016.0;4.0;2.0;4.0;457.0;Western Metropolitan
Williamstown;43B Cole St;3;h;1800000.0;8.0;3016.0;3.0;2.0;2.0;332.0;Western Metropolitan
Williamstown;8 Long St;2;h;1050000.0;8.0;3016.0;2.0;1.0;4.0;445.0;Western Metropolitan
Williamstown;22 Station Rd;2;h;850000.0;8.0;3016.0;2.0;1.0;1.0;278.0;Western Metropolitan
Williamstown;19 Verdon St;4;h;2910000.0;8.0;3016.0;4.0;3.0;0.0;338.0;Western Metropolitan
Williamstown;56 Verdon St;3;h;2910000.0;8.0;3016.0;3.0;3.0;2.0;515.0;Western Metropolitan
Williamstown;7 Victoria St;4;h;2640000.0;8.0;3016.0;4.0;2.0;2.0;650.0;Western Metropolitan
Williamstown;110 Bayview St;3;h;1200000.0;8.0;3016.0;3.0;2.0;2.0;315.0;Western Metropolitan
Williamstown;64 Twyford St;4;h;3130000.0;8.0;3016.0;4.0;2.0;2.0;897.0;Western Metropolitan
Williamstown;98 Osborne St;3;h;1460000.0;8.0;3016.0;3.0;1.0;2.0;373.0;Western Metropolitan
Williamstown;8/99 Verdon St;1;u;310000.0;8.0;3016.0;1.0;1.0;1.0;0.0;Western Metropolitan
Williamstown;20 Bates Dr;3;h;1200000.0;8.0;3016.0;3.0;2.0;2.0;348.0;Western Metropolitan
Williamstown;28 Council La;3;h;1560000.0;8.0;3016.0;3.0;2.0;2.0;310.0;Western Metropolitan
Williamstown;19 Perry St;3;h;1575000.0;8.0;3016.0;3.0;2.0;3.0;430.0;Western Metropolitan
Williamstown;13/8 The Strand;2;t;830000.0;8.0;3016.0;2.0;1.0;1.0;84.0;Western Metropolitan
Williamstown;19/8 The Strand;2;t;830000.0;8.0;3016.0;2.0;1.0;0.0;56.0;Western Metropolitan
Williamstown;17 Station Rd;4;h;1085000.0;8.0;3016.0;3.0;1.0;2.0;458.0;Western Metropolitan
Williamstown;73 Victoria St;4;h;1815000.0;8.0;3016.0;4.0;3.0;2.0;321.0;Western Metropolitan
Williamstown;17 Yarra St;3;h;1470000.0;8.0;3016.0;3.0;2.0;1.0;364.0;Western Metropolitan
Williamstown;33 Hannan St;4;h;2230000.0;8.0;3016.0;3.0;2.0;2.0;782.0;Western Metropolitan
Williamstown;22 Bayview St;3;t;1460000.0;8.0;3016.0;3.0;2.0;2.0;506.0;Western Metropolitan
Williamstown;164 Coogee La;5;h;1410000.0;8.0;3016.0;5.0;2.0;2.0;195.0;Western Metropolitan
Williamstown;14 Illawarra St;2;h;940000.0;8.0;3016.0;2.0;1.0;0.0;166.0;Western Metropolitan
Williamstown;73 Victoria St;4;h;1900000.0;8.0;3016.0;4.0;3.0;2.0;321.0;Western Metropolitan
Williamstown;112 Crofton Dr;4;h;1330000.0;8.0;3016.0;4.0;3.0;2.0;217.0;Western Metropolitan
Williamstown;5 Railway Pl;3;h;1010000.0;8.0;3016.0;3.0;2.0;2.0;250.0;Western Metropolitan
Williamstown;20 Proctor St;3;h;1010000.0;8.0;3016.0;3.0;2.0;2.0;418.0;Western Metropolitan
Williamstown;5/72 Dover Rd;2;u;450000.0;8.0;3016.0;2.0;1.0;2.0;0.0;Western Metropolitan
Williamstown;5/77 Dover Rd;2;u;513500.0;8.0;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown;102 John St;2;h;1000000.0;8.0;3016.0;2.0;1.0;0.0;240.0;Western Metropolitan
Williamstown;24/18 Station Rd;2;u;415000.0;8.0;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown;22 Burbidge Dr;3;h;906000.0;8.0;3016.0;3.0;2.0;2.0;270.0;Western Metropolitan
Williamstown;71 Hannan St;4;h;1805000.0;8.0;3016.0;3.0;2.0;2.0;466.0;Western Metropolitan
Williamstown;16 Princes St;4;h;1126000.0;8.0;3016.0;4.0;1.0;1.0;307.0;Western Metropolitan
Williamstown;21a Station Rd;3;t;935000.0;8.0;3016.0;3.0;2.0;1.0;233.0;Western Metropolitan
Williamstown;18 James St;2;h;895000.0;8.0;3016.0;2.0;2.0;1.0;193.0;Western Metropolitan
Williamstown;4/54 Yarra St;2;u;375000.0;8.0;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown;79 Aitken St;3;h;1000000.0;8.0;3016.0;3.0;1.0;2.0;189.0;Western Metropolitan
Williamstown;45 Albert St;2;h;769000.0;8.0;3016.0;2.0;1.0;1.0;265.0;Western Metropolitan
Williamstown;26 Collins St;3;h;1270000.0;8.0;3016.0;3.0;1.0;2.0;470.0;Western Metropolitan
Williamstown;24 Merrett Dr;4;h;1172000.0;8.0;3016.0;4.0;2.0;2.0;344.0;Western Metropolitan
Williamstown;175 Douglas Pde;3;h;1360000.0;8.0;3016.0;3.0;1.0;1.0;477.0;Western Metropolitan
Williamstown;104 Hannan St;4;h;2050000.0;8.0;3016.0;4.0;2.0;2.0;648.0;Western Metropolitan
Williamstown;116a Hannan St;3;h;975000.0;8.0;3016.0;3.0;2.0;2.0;289.0;Western Metropolitan
Williamstown;33 Cecil St;3;h;1310000.0;8.0;3016.0;3.0;2.0;1.0;185.0;Western Metropolitan
Williamstown;105 Dover Rd;4;t;830000.0;8.0;3016.0;4.0;1.0;2.0;0.0;Western Metropolitan
Williamstown;6/13 Dover Rd;2;u;491500.0;8.0;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown;2/4 Lyons St;2;u;547500.0;8.0;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown;5 Ellery La;3;t;965000.0;8.0;3016.0;3.0;2.0;1.0;151.0;Western Metropolitan
Williamstown;26A Macquarie St;3;h;1262000.0;8.0;3016.0;3.0;2.0;2.0;204.0;Western Metropolitan
Williamstown;77 Melbourne Rd;3;h;1210000.0;8.0;3016.0;3.0;1.0;0.0;249.0;Western Metropolitan
Williamstown;9/99 Melbourne Rd;2;u;412000.0;8.0;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown;81 Parker St;2;h;1337500.0;8.0;3016.0;2.0;1.0;0.0;297.0;Western Metropolitan
Williamstown;18A Rennie St;2;h;811000.0;8.0;3016.0;2.0;1.0;2.0;183.0;Western Metropolitan
Williamstown;50 Thompson St;4;h;1630000.0;8.0;3016.0;4.0;2.0;2.0;265.0;Western Metropolitan
Williamstown;24 John St;2;h;920000.0;8.0;3016.0;2.0;1.0;1.0;307.0;Western Metropolitan
Williamstown;166 Cecil St;3;h;960000.0;8.0;3016.0;3.0;2.0;1.0;189.0;Western Metropolitan
Williamstown;118 Hannan St;3;h;1482500.0;8.0;3016.0;3.0;2.0;1.0;506.0;Western Metropolitan
Williamstown;19 MacLean St;4;h;1300000.0;8.0;3016.0;4.0;2.0;2.0;369.0;Western Metropolitan
Williamstown;139 Cecil St;4;h;2255000.0;8.0;3016.0;4.0;1.0;3.0;765.0;Western Metropolitan
Williamstown;233 Nelson Pl;4;h;1860000.0;8.0;3016.0;4.0;2.0;0.0;199.0;Western Metropolitan
Williamstown;68 Osborne St;3;h;1710000.0;8.0;3016.0;3.0;2.0;1.0;260.0;Western Metropolitan
Williamstown;11 Sandpiper Pl;4;h;2440000.0;8.0;3016.0;4.0;3.0;3.0;500.0;Western Metropolitan
Williamstown;2/125 Ferguson St;1;u;331000.0;8.0;3016.0;1.0;1.0;1.0;0.0;Western Metropolitan
Williamstown North;4/4 Florence St;2;t;500000.0;8.9;3016.0;2.0;1.0;1.0;53.0;Western Metropolitan
Williamstown North;4/29 Champion Rd;2;u;400000.0;8.9;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown North;37 Champion Rd;5;h;1410000.0;8.9;3016.0;5.0;2.0;5.0;680.0;Western Metropolitan
Williamstown North;10/68 Kororoit Creek Rd;1;u;285000.0;8.9;3016.0;1.0;1.0;1.0;0.0;Western Metropolitan
Williamstown North;8/46 Kororoit Creek Rd;2;u;460000.0;8.9;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown North;3 Myrtle St;4;h;881000.0;8.9;3016.0;4.0;1.0;3.0;468.0;Western Metropolitan
Williamstown North;12/29 Champion Rd;2;u;380000.0;8.9;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown North;26 Walter St;4;h;1440000.0;8.9;3016.0;4.0;3.0;4.0;672.0;Western Metropolitan
Williamstown North;13/68 Kororoit Creek Rd;2;u;367500.0;8.9;3016.0;2.0;1.0;1.0;0.0;Western Metropolitan
Williamstown North;18 Inglis St;3;h;1225000.0;8.9;3016.0;3.0;1.0;1.0;311.0;Western Metropolitan
Windsor;207/152 Peel St;2;u;580000.0;5.1;3181.0;2.0;2.0;1.0;0.0;Southern Metropolitan
Windsor;56 Henry St;3;h;1850000.0;5.1;3181.0;3.0;1.0;2.0;361.0;Southern Metropolitan
Windsor;1/14 The Avenue;3;u;825000.0;5.1;3181.0;3.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;344 High St;3;h;2302000.0;5.1;3181.0;3.0;1.0;4.0;440.0;Southern Metropolitan
Windsor;54a Hornby St;2;h;1045000.0;5.1;3181.0;2.0;1.0;2.0;118.0;Southern Metropolitan
Windsor;39 McIlwrick St;4;h;2050000.0;5.1;3181.0;4.0;2.0;1.0;321.0;Southern Metropolitan
Windsor;1/60 McIlwrick St;2;u;611000.0;5.1;3181.0;2.0;1.0;1.0;598.0;Southern Metropolitan
Windsor;6/213 Dandenong Rd;2;u;600000.0;5.1;3181.0;2.0;1.0;1.0;1043.0;Southern Metropolitan
Windsor;4/12 Ellesmere Rd;2;u;800000.0;5.1;3181.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;17/25 Williams Rd;1;u;275000.0;5.1;3181.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;33 Earl St;2;h;1325000.0;5.1;3181.0;2.0;1.0;0.0;153.0;Southern Metropolitan
Windsor;7b Nathan Pl;3;h;1540000.0;5.1;3181.0;3.0;2.0;1.0;138.0;Southern Metropolitan
Windsor;115 Albert St;3;h;1370000.0;5.1;3181.0;3.0;1.0;2.0;317.0;Southern Metropolitan
Windsor;6/7 Ellesmere Rd;1;u;372000.0;5.1;3181.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;9/58 The Avenue;1;u;412500.0;5.1;3181.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;6/10 Wrexham Rd;1;u;452000.0;5.1;3181.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;13/14 Newry St;2;u;450000.0;5.1;3181.0;2.0;1.0;1.0;1057.0;Southern Metropolitan
Windsor;106/233 Dandenong Rd;1;u;300000.0;5.1;3181.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;4/11 Lewisham Rd;2;u;520000.0;5.1;3181.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;6/28 The Avenue;2;u;650000.0;5.1;3181.0;2.0;2.0;1.0;0.0;Southern Metropolitan
Windsor;7/8 The Avenue;1;u;501000.0;5.1;3181.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;1/43 Williams Rd;2;u;380000.0;5.1;3181.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;3/11 Lincoln Pl;2;h;1177000.0;5.1;3181.0;2.0;2.0;2.0;521.0;Southern Metropolitan
Windsor;1a Primrose St;4;h;1605000.0;5.1;3181.0;4.0;1.0;1.0;230.0;Southern Metropolitan
Windsor;10/27 Lewisham Rd;2;u;600000.0;5.1;3181.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Windsor;50 Andrew St;2;h;1500000.0;5.1;3181.0;2.0;1.0;2.0;0.0;Southern Metropolitan
Windsor;1/300 High St;3;u;830000.0;5.1;3181.0;3.0;2.0;2.0;0.0;Southern Metropolitan
Windsor;46/174 Peel St;2;u;1200000.0;5.1;3181.0;2.0;2.0;1.0;0.0;Southern Metropolitan
Windsor;7/23 The Avenue;1;u;300000.0;5.1;3181.0;1.0;1.0;1.0;705.0;Southern Metropolitan
Windsor;6/23 The Avenue;1;u;400000.0;5.1;3181.0;1.0;1.0;1.0;706.0;Southern Metropolitan
Windsor;11/5 The Avenue;2;u;623000.0;5.1;3181.0;2.0;1.0;1.0;0.0;Southern Metropolitan
